author_id,sentiment,YM,model
43332698,0,08/2019,ALL
1019916306160799745,0,08/2019,ALL
1954706040,0,08/2019,ALL
1107539556788637696,0,08/2019,ALL
229601403,0,08/2019,ALL
198105677,1,08/2019,ALL
1190701380,0,08/2019,ALL
895814938995957760,0,08/2019,ALL
18112393,1,08/2019,ALL
139593662,0,08/2019,ALL
19397439,0,08/2019,ALL
847822776941596672,0,08/2019,ALL
983284521549418496,0,08/2019,ALL
24777840,0,08/2019,ALL
2159851994,0,08/2019,ALL
320998986,0,08/2019,ALL
1008259824247713792,1,08/2019,ALL
1008259824247713792,1,08/2019,ALL
1008259824247713792,1,08/2019,ALL
1008259824247713792,0,08/2019,ALL
1008259824247713792,0,08/2019,ALL
2707257906,0,08/2019,ALL
1001478608903340032,0,08/2019,ALL
1546558530,0,08/2019,ALL
1029023547325390849,0,08/2019,ALL
291831562,1,08/2019,ALL
3432865343,0,08/2019,ALL
4834979704,1,08/2019,ALL
1104480552323899399,0,08/2019,ALL
1141270821828255744,0,08/2019,ALL
16456706,1,08/2019,ALL
304975520,0,08/2019,ALL
1141270821828255744,1,08/2019,ALL
940633463287246849,0,08/2019,ALL
1007844182143033344,1,08/2019,ALL
1561232988,0,08/2019,ALL
99674560,0,08/2019,ALL
4636138093,1,08/2019,ALL
632081490,0,08/2019,ALL
747040693,0,08/2019,ALL
4636138093,1,08/2019,ALL
468245445,0,08/2019,ALL
1573612315,0,08/2019,ALL
24365649,0,08/2019,ALL
205117304,0,08/2019,ALL
1784151,1,08/2019,ALL
1019916306160799745,1,08/2019,ALL
779241183516262400,0,08/2019,ALL
1045511690,0,08/2019,ALL
4628776753,1,08/2019,ALL
55628122,1,08/2019,ALL
1369176474,0,08/2019,ALL
1078894943232352257,1,08/2019,ALL
711453394192437248,0,08/2019,ALL
75673231,0,08/2019,ALL
1045511690,0,08/2019,ALL
943269104642863106,1,08/2019,ALL
1052678462786363398,1,08/2019,ALL
322985589,0,08/2019,ALL
1156354176076484610,1,08/2019,ALL
116161933,0,08/2019,ALL
81224103,1,08/2019,ALL
1137201708491255808,0,08/2019,ALL
920259727661166592,0,08/2019,ALL
17559092,1,08/2019,ALL
809492100408606720,0,08/2019,ALL
139593662,1,08/2019,ALL
91109381,1,08/2019,ALL
1049302891217997825,0,08/2019,ALL
897952618659446784,0,08/2019,ALL
17289522,0,08/2019,ALL
131338883,0,08/2019,ALL
270552993,0,08/2019,ALL
1323419383,1,08/2019,ALL
245953506,0,08/2019,ALL
979917670886838272,0,08/2019,ALL
306185025,0,08/2019,ALL
12909342,0,08/2019,ALL
787150986313801728,0,08/2019,ALL
789168995429593088,0,08/2019,ALL
45026254,0,08/2019,ALL
614326389,0,08/2019,ALL
382376904,0,08/2019,ALL
790896666828234752,0,08/2019,ALL
997745375435022336,0,08/2019,ALL
2797602696,0,08/2019,ALL
1389784086,0,08/2019,ALL
1008259824247713792,1,08/2019,ALL
3241740251,0,08/2019,ALL
765214431651463168,0,08/2019,ALL
294020478,0,08/2019,ALL
2160500971,0,08/2019,ALL
2330053872,0,08/2019,ALL
76688477,0,08/2019,ALL
90896381,0,08/2019,ALL
375568419,0,08/2019,ALL
15413774,0,08/2019,ALL
1142396855252205568,0,08/2019,ALL
849266516,0,08/2019,ALL
838025154060038144,0,08/2019,ALL
54182296,0,08/2019,ALL
30008372,0,08/2019,ALL
728500345,0,08/2019,ALL
789845936,0,08/2019,ALL
164416840,0,08/2019,ALL
133769431,1,08/2019,ALL
205117304,0,08/2019,ALL
305128478,0,08/2019,ALL
2517129042,0,08/2019,ALL
905773949333651456,0,08/2019,ALL
1008259824247713792,1,08/2019,ALL
1008259824247713792,1,08/2019,ALL
1008259824247713792,1,08/2019,ALL
1008259824247713792,1,08/2019,ALL
1008259824247713792,1,08/2019,ALL
99674560,0,08/2019,ALL
46273124,0,08/2019,ALL
27326436,0,08/2019,ALL
468245445,0,08/2019,ALL
747040693,0,08/2019,ALL
1573612315,0,08/2019,ALL
58211781,0,08/2019,ALL
1080376402120200192,1,08/2019,ALL
1164892895792381954,0,08/2019,ALL
1164892895792381954,0,08/2019,ALL
118788479,0,08/2019,ALL
953170077892751372,0,08/2019,ALL
407850830,0,08/2019,ALL
4850633711,0,08/2019,ALL
934749505,0,08/2019,ALL
32332637,0,08/2019,ALL
93639729,0,08/2019,ALL
14229262,0,08/2019,ALL
316678260,0,08/2019,ALL
983640608869879808,0,08/2019,ALL
1068873718007586817,0,08/2019,ALL
1068873718007586817,0,08/2019,ALL
1018871726938185728,0,08/2019,ALL
1068873718007586817,0,08/2019,ALL
65376767,1,08/2019,ALL
16605907,0,08/2019,ALL
2946171664,0,08/2019,ALL
17554961,0,08/2019,ALL
614326389,0,08/2019,ALL
249507889,1,08/2019,ALL
986379351234097152,0,08/2019,ALL
12909342,0,08/2019,ALL
19658393,0,08/2019,ALL
915186095935164416,0,08/2019,ALL
166202252,0,08/2019,ALL
1444506090,0,08/2019,ALL
19397439,0,08/2019,ALL
19397439,0,08/2019,ALL
737142202481016832,0,08/2019,ALL
19397439,0,08/2019,ALL
19397439,0,08/2019,ALL
19397439,0,08/2019,ALL
50636347,1,08/2019,ALL
131820370,0,08/2019,ALL
1109746297911816192,0,08/2019,ALL
3026529243,1,08/2019,ALL
287647703,0,08/2019,ALL
1045511690,0,08/2019,ALL
46786209,0,08/2019,ALL
957575642333134849,1,08/2019,ALL
23484619,0,08/2019,ALL
941533627157954560,0,08/2019,ALL
18974329,1,08/2019,ALL
3341115857,1,08/2019,ALL
18068926,0,09/2019,ALL
1078905697771929603,0,09/2019,ALL
1104480552323899399,0,09/2019,ALL
889178815985070081,0,09/2019,ALL
99674560,0,09/2019,ALL
16501971,1,09/2019,ALL
211095428,1,09/2019,ALL
266220990,0,09/2019,ALL
80852502,1,09/2019,ALL
14242283,0,09/2019,ALL
1122673389540450310,0,09/2019,ALL
1068873718007586817,0,09/2019,ALL
1068873718007586817,0,09/2019,ALL
1051864195308900352,0,09/2019,ALL
2356982959,0,09/2019,ALL
518238327,0,09/2019,ALL
2356982959,0,09/2019,ALL
518238327,0,09/2019,ALL
86545085,1,09/2019,ALL
915186095935164416,0,09/2019,ALL
1954706040,1,09/2019,ALL
1068873718007586817,0,09/2019,ALL
938103231774887936,0,09/2019,ALL
15221598,0,09/2019,ALL
115466608,0,09/2019,ALL
115466608,0,09/2019,ALL
1065215583233474566,1,09/2019,ALL
250657839,0,09/2019,ALL
1068873718007586817,0,09/2019,ALL
3436987944,0,09/2019,ALL
1068873718007586817,0,09/2019,ALL
1068873718007586817,0,09/2019,ALL
205117304,0,09/2019,ALL
1536562052,0,09/2019,ALL
555031989,0,09/2019,ALL
889748059202232320,1,09/2019,ALL
808051518242979841,1,09/2019,ALL
1160779539892408321,0,09/2019,ALL
23490130,0,09/2019,ALL
15440121,0,09/2019,ALL
187796215,0,09/2019,ALL
1052678462786363398,1,09/2019,ALL
16192507,0,09/2019,ALL
1536103471,0,09/2019,ALL
1068873718007586817,0,09/2019,ALL
1111453475878125568,0,09/2019,ALL
4797707601,0,09/2019,ALL
1051230720,0,09/2019,ALL
404951655,0,09/2019,ALL
1075777335830417408,0,09/2019,ALL
2391045377,1,09/2019,ALL
787150986313801728,0,09/2019,ALL
2367320131,0,09/2019,ALL
56366858,1,09/2019,ALL
3232879200,0,09/2019,ALL
1216019334,0,09/2019,ALL
36812061,0,09/2019,ALL
1216019334,0,09/2019,ALL
954137851524014080,1,09/2019,ALL
47361215,1,09/2019,ALL
3285328814,0,09/2019,ALL
17626340,0,09/2019,ALL
75673231,0,09/2019,ALL
1577679998,0,09/2019,ALL
1068873718007586817,0,09/2019,ALL
489449499,0,09/2019,ALL
294932830,0,09/2019,ALL
108404527,0,09/2019,ALL
44906297,0,09/2019,ALL
531304051,0,09/2019,ALL
3228339754,0,09/2019,ALL
19397439,0,09/2019,ALL
1206377809,0,09/2019,ALL
15090353,1,09/2019,ALL
723419325428731905,0,09/2019,ALL
2811796462,1,09/2019,ALL
794815,1,09/2019,ALL
36312734,0,09/2019,ALL
157608512,1,09/2019,ALL
728500345,0,09/2019,ALL
1160779539892408321,0,09/2019,ALL
864704845847986177,0,09/2019,ALL
48096388,0,09/2019,ALL
1011170203957432320,1,09/2019,ALL
829496774,0,09/2019,ALL
3956974760,0,09/2019,ALL
1954706040,0,09/2019,ALL
3242347347,0,09/2019,ALL
294020478,0,09/2019,ALL
1135779344633061378,0,09/2019,ALL
3303713149,1,09/2019,ALL
1072508497,0,09/2019,ALL
3348323991,0,09/2019,ALL
1191824160,1,09/2019,ALL
312755256,1,09/2019,ALL
122013819,0,09/2019,ALL
864054876720025601,0,09/2019,ALL
851410313580761090,0,09/2019,ALL
1373016955,1,09/2019,ALL
16579005,1,09/2019,ALL
1420660507,0,09/2019,ALL
382376904,0,09/2019,ALL
851490801091833856,1,09/2019,ALL
143142203,1,09/2019,ALL
124531391,0,09/2019,ALL
1735172144,1,09/2019,ALL
1121507209878200320,0,09/2019,ALL
193622138,0,09/2019,ALL
1080407358717730816,1,09/2019,ALL
226881785,0,09/2019,ALL
395674143,1,09/2019,ALL
958984880,1,09/2019,ALL
19478383,0,09/2019,ALL
116132819,1,09/2019,ALL
17056335,0,09/2019,ALL
91109381,0,09/2019,ALL
291785111,0,09/2019,ALL
3166958767,0,09/2019,ALL
851410313580761090,0,09/2019,ALL
145564524,1,09/2019,ALL
15221598,0,09/2019,ALL
2356982959,1,09/2019,ALL
518238327,1,09/2019,ALL
1078894943232352257,1,09/2019,ALL
127468881,1,09/2019,ALL
2351501864,0,09/2019,ALL
19397439,0,09/2019,ALL
19397439,0,09/2019,ALL
96332521,0,09/2019,ALL
838124609979445250,0,09/2019,ALL
762489362332340226,0,09/2019,ALL
298104693,0,09/2019,ALL
298104693,1,09/2019,ALL
560372106,0,09/2019,ALL
19537276,1,09/2019,ALL
1141270821828255744,0,09/2019,ALL
775781157539614721,0,09/2019,ALL
928395814208180224,0,09/2019,ALL
19537276,1,09/2019,ALL
671653,0,09/2019,ALL
35592941,0,09/2019,ALL
3263245867,0,09/2019,ALL
7833122,0,09/2019,ALL
980785548720709637,0,09/2019,ALL
790896666828234752,1,09/2019,ALL
294932830,0,09/2019,ALL
1602931088,1,09/2019,ALL
1008259824247713792,1,09/2019,ALL
1008259824247713792,1,09/2019,ALL
954424134099963911,1,09/2019,ALL
1008259824247713792,1,09/2019,ALL
102966683,0,09/2019,ALL
2253116190,1,09/2019,ALL
888021139368402945,1,09/2019,ALL
3367379843,0,09/2019,ALL
18986537,1,09/2019,ALL
18986537,0,09/2019,ALL
849266516,1,09/2019,ALL
1008259824247713792,1,09/2019,ALL
1008259824247713792,1,09/2019,ALL
913479778509971456,0,09/2019,ALL
1706432341,0,09/2019,ALL
2536769402,0,09/2019,ALL
54458572,0,09/2019,ALL
1106190962903207936,0,09/2019,ALL
75673231,0,09/2019,ALL
213351917,0,09/2019,ALL
262413057,1,09/2019,ALL
204603016,1,09/2019,ALL
30985855,1,09/2019,ALL
294932830,0,09/2019,ALL
99674560,0,09/2019,ALL
75087004,0,09/2019,ALL
2575461,0,09/2019,ALL
939060292008468480,1,09/2019,ALL
111050337,0,09/2019,ALL
887097755813937154,0,09/2019,ALL
1735172144,0,09/2019,ALL
2826353418,1,09/2019,ALL
4226926727,1,09/2019,ALL
1252937905,0,09/2019,ALL
1166441424969011201,0,09/2019,ALL
730643191985213440,0,09/2019,ALL
846779695727304706,1,09/2019,ALL
730643191985213440,1,09/2019,ALL
918813768418775040,0,09/2019,ALL
918813768418775040,0,09/2019,ALL
1903560060,1,09/2019,ALL
185908446,0,09/2019,ALL
730643191985213440,0,09/2019,ALL
20374086,0,09/2019,ALL
1137201708491255808,0,09/2019,ALL
78962944,0,09/2019,ALL
809476434645368834,0,09/2019,ALL
278666824,0,09/2019,ALL
221410955,1,09/2019,ALL
48096388,1,09/2019,ALL
910252362190569472,0,09/2019,ALL
928395814208180224,0,09/2019,ALL
1005329815547805696,1,09/2019,ALL
52676679,0,09/2019,ALL
1095905239,1,09/2019,ALL
1162031559236575233,0,09/2019,ALL
266218073,0,09/2019,ALL
762735491255001088,1,09/2019,ALL
268447012,1,09/2019,ALL
3815139737,1,09/2019,ALL
2356982959,0,09/2019,ALL
2356982959,1,09/2019,ALL
518238327,0,09/2019,ALL
518238327,1,09/2019,ALL
135842103,0,09/2019,ALL
29726352,0,09/2019,ALL
16800901,1,09/2019,ALL
2356982959,0,09/2019,ALL
518238327,0,09/2019,ALL
497455568,0,09/2019,ALL
4636138093,1,09/2019,ALL
2356982959,0,09/2019,ALL
158626786,1,09/2019,ALL
518238327,0,09/2019,ALL
191610682,1,09/2019,ALL
3405424143,0,09/2019,ALL
1113473200283893761,0,09/2019,ALL
2497209325,0,09/2019,ALL
70803659,1,09/2019,ALL
16556796,1,09/2019,ALL
50636347,1,09/2019,ALL
1620226244,0,09/2019,ALL
20063350,1,09/2019,ALL
857861496,0,09/2019,ALL
713035999,0,09/2019,ALL
4001127017,1,09/2019,ALL
95218114,0,09/2019,ALL
730354615716175872,0,09/2019,ALL
166202252,0,09/2019,ALL
152725709,0,09/2019,ALL
22042283,0,09/2019,ALL
382376904,1,09/2019,ALL
45805677,1,09/2019,ALL
741619002796081153,1,09/2019,ALL
76310007,1,09/2019,ALL
1436070643,0,09/2019,ALL
17405435,0,09/2019,ALL
85588179,1,09/2019,ALL
54905872,1,09/2019,ALL
790896666828234752,0,09/2019,ALL
849737390,1,09/2019,ALL
31151790,0,09/2019,ALL
296728882,0,09/2019,ALL
504792607,1,09/2019,ALL
1417547839,0,09/2019,ALL
932933514,0,09/2019,ALL
16556796,1,09/2019,ALL
1146060138043699200,0,09/2019,ALL
296728882,1,09/2019,ALL
1013810623426322432,0,09/2019,ALL
9284062,1,09/2019,ALL
546313843,0,09/2019,ALL
15071408,0,09/2019,ALL
730354615716175872,1,09/2019,ALL
1629848196,0,09/2019,ALL
1095905239,1,09/2019,ALL
15693683,1,09/2019,ALL
1049058218284998656,0,09/2019,ALL
16625148,0,09/2019,ALL
27745433,0,09/2019,ALL
382376904,0,09/2019,ALL
15867081,1,09/2019,ALL
18671044,0,09/2019,ALL
87434953,1,09/2019,ALL
1111228923637952513,0,09/2019,ALL
1048082234534764544,0,09/2019,ALL
832991683876892672,0,09/2019,ALL
111050337,0,09/2019,ALL
111050337,0,09/2019,ALL
45744578,0,09/2019,ALL
360041793,0,09/2019,ALL
19203268,0,09/2019,ALL
14774892,0,09/2019,ALL
808317193918287872,1,09/2019,ALL
787150986313801728,0,09/2019,ALL
14934284,1,09/2019,ALL
849737390,0,09/2019,ALL
8426892,0,09/2019,ALL
798089292400758784,0,09/2019,ALL
31000484,0,09/2019,ALL
30985855,0,09/2019,ALL
1120134046519058432,0,09/2019,ALL
842103497541746693,1,09/2019,ALL
1420660507,0,09/2019,ALL
100597465,1,09/2019,ALL
758747329767714819,0,09/2019,ALL
23235382,0,09/2019,ALL
20473084,0,09/2019,ALL
1031665761545273344,0,09/2019,ALL
102994740,1,09/2019,ALL
992293665648230401,0,09/2019,ALL
992293665648230401,0,09/2019,ALL
241319838,0,09/2019,ALL
382376904,0,09/2019,ALL
326395149,0,09/2019,ALL
382376904,1,09/2019,ALL
247878466,0,09/2019,ALL
27793335,0,09/2019,ALL
529380190,1,09/2019,ALL
18552590,0,09/2019,ALL
46956207,0,09/2019,ALL
44203943,0,09/2019,ALL
3734155633,0,09/2019,ALL
14826483,0,09/2019,ALL
6979102,0,09/2019,ALL
1373016955,0,09/2019,ALL
1186286940,0,09/2019,ALL
543666938,1,09/2019,ALL
164527575,1,09/2019,ALL
1119708817,0,09/2019,ALL
969173723457695744,0,09/2019,ALL
105197819,0,09/2019,ALL
730354615716175872,0,09/2019,ALL
1497337766,0,09/2019,ALL
16228337,1,09/2019,ALL
870675896,0,09/2019,ALL
730354615716175872,1,09/2019,ALL
91109381,1,09/2019,ALL
382376904,0,09/2019,ALL
1510802478,1,09/2019,ALL
73841645,0,09/2019,ALL
1149938426952769537,0,09/2019,ALL
2496482534,0,09/2019,ALL
992293665648230401,0,09/2019,ALL
41272609,0,09/2019,ALL
17662020,0,09/2019,ALL
45744578,0,09/2019,ALL
16353061,0,09/2019,ALL
435038223,1,09/2019,ALL
105197819,0,09/2019,ALL
22168349,0,09/2019,ALL
2356982959,1,09/2019,ALL
518238327,1,09/2019,ALL
179535377,0,09/2019,ALL
38562620,1,09/2019,ALL
2356982959,0,09/2019,ALL
50636347,1,09/2019,ALL
518238327,0,09/2019,ALL
3096954975,0,09/2019,ALL
14292458,0,09/2019,ALL
89785537,0,09/2019,ALL
50636347,1,09/2019,ALL
294932830,0,09/2019,ALL
842103497541746693,0,09/2019,ALL
395674143,0,09/2019,ALL
718551618,0,09/2019,ALL
969173723457695744,1,09/2019,ALL
3734155633,0,09/2019,ALL
838124609979445250,0,09/2019,ALL
266063279,1,09/2019,ALL
30985855,1,09/2019,ALL
2205639907,0,09/2019,ALL
17823729,0,09/2019,ALL
14773606,0,09/2019,ALL
2759196925,1,09/2019,ALL
4786069640,0,09/2019,ALL
21499040,1,09/2019,ALL
39975891,0,09/2019,ALL
475308891,1,09/2019,ALL
1735172144,0,09/2019,ALL
832991683876892672,0,09/2019,ALL
602225089,0,09/2019,ALL
3280963914,0,09/2019,ALL
17662020,1,09/2019,ALL
1082356425173528576,1,09/2019,ALL
2307675307,0,09/2019,ALL
105036399,0,09/2019,ALL
557972021,1,09/2019,ALL
1116143157853351936,1,09/2019,ALL
369107103,0,09/2019,ALL
541829003,0,09/2019,ALL
824438529660948481,0,09/2019,ALL
18789893,1,09/2019,ALL
2895535734,0,09/2019,ALL
30985855,1,09/2019,ALL
3033007038,0,09/2019,ALL
754363350,0,09/2019,ALL
15785718,1,09/2019,ALL
222882175,0,09/2019,ALL
16700091,0,09/2019,ALL
3816665602,1,09/2019,ALL
475308891,0,09/2019,ALL
15785718,0,09/2019,ALL
1095694821958799360,1,09/2019,ALL
239152453,1,09/2019,ALL
377867202,0,09/2019,ALL
993539467817373696,0,09/2019,ALL
63743833,0,09/2019,ALL
382376904,0,09/2019,ALL
442583715,0,09/2019,ALL
363883148,0,09/2019,ALL
1049058218284998656,1,09/2019,ALL
93639729,1,09/2019,ALL
407850830,1,09/2019,ALL
95926917,0,09/2019,ALL
30985855,1,09/2019,ALL
805741436465512448,0,09/2019,ALL
14440053,0,09/2019,ALL
294071256,0,09/2019,ALL
7401702,0,09/2019,ALL
59469228,0,09/2019,ALL
837689974019538945,0,09/2019,ALL
14292458,0,09/2019,ALL
894429034947293186,0,09/2019,ALL
93400523,0,09/2019,ALL
1114097001841532928,0,09/2019,ALL
984536788596379649,0,09/2019,ALL
33622690,0,09/2019,ALL
826206706506092548,0,09/2019,ALL
27732371,1,09/2019,ALL
211170057,0,09/2019,ALL
19154888,0,09/2019,ALL
155090409,0,09/2019,ALL
89785537,0,09/2019,ALL
1008259824247713792,1,09/2019,ALL
382376904,0,09/2019,ALL
2840689073,1,09/2019,ALL
19397439,0,09/2019,ALL
217209357,0,09/2019,ALL
1154821410029805568,1,09/2019,ALL
2289933919,1,09/2019,ALL
30985855,0,09/2019,ALL
3932693482,0,09/2019,ALL
1096083931,0,09/2019,ALL
234889461,0,09/2019,ALL
364334331,0,09/2019,ALL
90647980,0,09/2019,ALL
1041051766568177670,0,09/2019,ALL
364334331,0,09/2019,ALL
382376904,0,09/2019,ALL
58577893,1,09/2019,ALL
1045366455490019328,0,09/2019,ALL
1124659172870696961,0,09/2019,ALL
14304930,0,09/2019,ALL
969173723457695744,0,09/2019,ALL
29044795,0,09/2019,ALL
2831067490,0,09/2019,ALL
3341313183,0,09/2019,ALL
740370398395523072,1,09/2019,ALL
54182296,0,09/2019,ALL
851410313580761090,0,09/2019,ALL
61404532,0,09/2019,ALL
2858812331,0,09/2019,ALL
25471555,0,09/2019,ALL
2190724014,0,09/2019,ALL
843447680,0,09/2019,ALL
131820370,1,09/2019,ALL
30985855,1,09/2019,ALL
997076045483343872,0,09/2019,ALL
243284155,0,09/2019,ALL
241182904,0,09/2019,ALL
895224520981786626,0,09/2019,ALL
17405435,0,09/2019,ALL
15440121,0,09/2019,ALL
398036662,0,09/2019,ALL
713262134,0,09/2019,ALL
300812441,1,09/2019,ALL
364334331,1,09/2019,ALL
3575031982,0,09/2019,ALL
859154934159245313,0,09/2019,ALL
3332975518,0,09/2019,ALL
2431572679,0,09/2019,ALL
364334331,1,09/2019,ALL
2548667034,1,09/2019,ALL
1338645654,0,09/2019,ALL
1853929382,0,09/2019,ALL
21899812,0,09/2019,ALL
21899812,0,09/2019,ALL
2517129042,0,09/2019,ALL
913128578081947649,0,09/2019,ALL
21495519,0,09/2019,ALL
705421634790932480,0,09/2019,ALL
242463076,0,09/2019,ALL
1162016093906456582,1,09/2019,ALL
28207516,0,09/2019,ALL
2612950224,0,09/2019,ALL
3261776403,0,09/2019,ALL
45033952,1,09/2019,ALL
462424973,1,09/2019,ALL
242463076,0,09/2019,ALL
718804592973053952,0,09/2019,ALL
14578504,0,09/2019,ALL
27793335,0,09/2019,ALL
14292458,0,09/2019,ALL
2407419524,0,09/2019,ALL
2367320131,0,09/2019,ALL
14578504,0,09/2019,ALL
304429929,0,09/2019,ALL
16666454,0,09/2019,ALL
75673231,0,09/2019,ALL
37316875,1,09/2019,ALL
760046461824409600,1,09/2019,ALL
21462453,0,09/2019,ALL
131074139,0,09/2019,ALL
118788479,0,09/2019,ALL
118788479,0,09/2019,ALL
1040157558776979456,0,09/2019,ALL
37049416,0,09/2019,ALL
857861496,0,09/2019,ALL
77312459,1,09/2019,ALL
77312459,0,09/2019,ALL
45744578,0,09/2019,ALL
152725709,0,09/2019,ALL
805741436465512448,0,09/2019,ALL
920966303325843456,0,09/2019,ALL
16014236,1,09/2019,ALL
17405435,0,09/2019,ALL
976380268188766209,0,09/2019,ALL
1096400847636959232,0,09/2019,ALL
44330718,1,09/2019,ALL
20982910,1,09/2019,ALL
4356056718,0,09/2019,ALL
237684796,0,09/2019,ALL
1864852106,1,09/2019,ALL
1540089176,0,09/2019,ALL
121909341,0,09/2019,ALL
3452081415,1,09/2019,ALL
87527189,0,09/2019,ALL
1096528221179244544,0,09/2019,ALL
46956207,0,09/2019,ALL
36517123,1,09/2019,ALL
14695765,1,09/2019,ALL
567614234,0,09/2019,ALL
567614234,0,09/2019,ALL
521956786,0,09/2019,ALL
44134543,0,09/2019,ALL
27793335,0,09/2019,ALL
2778394970,1,09/2019,ALL
19333968,0,09/2019,ALL
99674560,0,09/2019,ALL
294071256,0,09/2019,ALL
1042452414345957376,0,09/2019,ALL
960946964236992512,0,09/2019,ALL
718804592973053952,0,09/2019,ALL
222027782,0,09/2019,ALL
1190701380,0,09/2019,ALL
557829038,1,09/2019,ALL
981856898247831557,1,09/2019,ALL
217493691,0,09/2019,ALL
1008259824247713792,1,09/2019,ALL
1008259824247713792,1,09/2019,ALL
19013088,1,09/2019,ALL
1008259824247713792,1,09/2019,ALL
2858812331,0,09/2019,ALL
17823729,0,09/2019,ALL
1088266704898031616,1,09/2019,ALL
310805588,0,09/2019,ALL
42660725,0,09/2019,ALL
28403488,1,09/2019,ALL
805741436465512448,0,09/2019,ALL
17965161,1,09/2019,ALL
3014753362,0,09/2019,ALL
969173723457695744,1,09/2019,ALL
823868404142604290,1,09/2019,ALL
1170638175343120384,0,09/2019,ALL
19397439,0,09/2019,ALL
731794914401456128,0,09/2019,ALL
154130317,0,09/2019,ALL
966263603576889345,0,09/2019,ALL
966263603576889345,0,09/2019,ALL
3343144372,1,09/2019,ALL
1111396326745370624,1,09/2019,ALL
1154381411614416906,0,09/2019,ALL
1121139829431910400,1,09/2019,ALL
4832920043,1,09/2019,ALL
77312459,1,09/2019,ALL
6665802,0,09/2019,ALL
359709987,0,09/2019,ALL
480594027,0,09/2019,ALL
519933896,1,09/2019,ALL
246328494,1,09/2019,ALL
29534204,1,09/2019,ALL
3023868185,1,09/2019,ALL
2356982959,0,09/2019,ALL
439729359,1,09/2019,ALL
518238327,0,09/2019,ALL
30985855,0,09/2019,ALL
744913181659791360,1,09/2019,ALL
2814435995,0,09/2019,ALL
2952339636,1,09/2019,ALL
3073387289,0,09/2019,ALL
3073387289,0,09/2019,ALL
26478168,0,09/2019,ALL
48819879,0,09/2019,ALL
382376904,1,09/2019,ALL
382376904,1,09/2019,ALL
382376904,0,09/2019,ALL
48880548,0,09/2019,ALL
382376904,0,09/2019,ALL
1052678462786363398,1,09/2019,ALL
594403758,1,09/2019,ALL
992293665648230401,0,09/2019,ALL
992293665648230401,0,09/2019,ALL
784383263414640640,0,09/2019,ALL
249854904,1,09/2019,ALL
862803515869024256,1,09/2019,ALL
30791515,1,09/2019,ALL
831338076,0,09/2019,ALL
910696812,1,09/2019,ALL
126388704,0,09/2019,ALL
67719604,0,09/2019,ALL
38747193,1,09/2019,ALL
2911498890,0,09/2019,ALL
77312459,0,09/2019,ALL
1735172144,0,09/2019,ALL
570116610,0,09/2019,ALL
222678419,1,09/2019,ALL
933369884553170946,0,09/2019,ALL
836964331929616384,0,09/2019,ALL
896863576891293700,1,09/2019,ALL
63253532,1,09/2019,ALL
988832070,0,09/2019,ALL
2814435995,0,09/2019,ALL
197553087,0,09/2019,ALL
729500744085180416,1,09/2019,ALL
77312459,0,09/2019,ALL
6604072,0,09/2019,ALL
2356982959,0,09/2019,ALL
518238327,0,09/2019,ALL
1164950165746311170,1,09/2019,ALL
77312459,1,09/2019,ALL
882379651225616384,0,09/2019,ALL
879158980173381632,0,09/2019,ALL
4001127017,0,09/2019,ALL
4001127017,1,09/2019,ALL
13407,0,09/2019,ALL
4001127017,1,09/2019,ALL
10082932,0,09/2019,ALL
4001127017,0,09/2019,ALL
4001127017,1,09/2019,ALL
4001127017,1,09/2019,ALL
2707096166,1,09/2019,ALL
4001127017,0,09/2019,ALL
45744578,0,09/2019,ALL
112733498,0,09/2019,ALL
60942888,1,09/2019,ALL
27793335,0,09/2019,ALL
203060129,1,09/2019,ALL
1170967371571519488,1,09/2019,ALL
611582921,0,09/2019,ALL
1329020666,0,09/2019,ALL
17648928,0,09/2019,ALL
15767831,1,09/2019,ALL
981856898247831557,0,09/2019,ALL
19397439,0,09/2019,ALL
741351722,1,09/2019,ALL
3304694299,0,09/2019,ALL
756000236,0,09/2019,ALL
2843701662,0,09/2019,ALL
2934239943,1,09/2019,ALL
851410313580761090,1,09/2019,ALL
2881112571,1,09/2019,ALL
382376904,1,09/2019,ALL
14578504,0,09/2019,ALL
785939221580087296,0,09/2019,ALL
703391815777570818,1,09/2019,ALL
17662020,1,09/2019,ALL
